county,max_age,r_count,r_rate,n_registered,state
OLDHAM,98,0.9727627726587321,0.5865292184298263,1257,TX
ORANGE,99,0.996647555120561,0.8762116301049031,50409,TX
PALO PINTO,99,0.9910283101849167,0.899898485494914,17716,TX
PANOLA,99,0.9914052007291952,0.8876617688277978,15788,TX
PARKER,99,0.998473300281226,0.882045181609437,100150,TX
PARMER,98,0.9564691223496018,0.6962578978831011,4294,TX
PECOS,99,0.9523195960557259,0.7805871988047254,7671,TX
POLK,99,0.997174640477527,0.8854745708030863,38735,TX
POTTER,99,0.9833773313701456,0.801347869068788,52814,TX
PRESIDIO,99,0.9151112009817063,0.890770638886469,4020,TX
RAINS,99,0.9949255982659216,0.6573794689791832,7990,TX
RANDALL,99,0.9975903784827272,0.8889274155544702,86486,TX
REAGAN,96,0.9203814333839566,0.5139374933117321,1736,TX
REAL,98,0.9861940458683013,0.5928034960040416,2268,TX
RED RIVER,99,0.9924346632665102,0.7354277249544207,8001,TX
REEVES,99,0.9384835741421697,0.8311140266908854,7036,TX
REFUGIO,99,0.9923154628432568,0.727899096459653,4638,TX
ROBERTS,99,0.9695170728636495,0.5799447908548814,647,TX
ROBERTSON,99,0.9907979608347048,0.8180377364824646,11224,TX
ROCKWALL,99,0.9986878134300934,0.876044161769889,68557,TX
RUNNELS,99,0.9874847025397702,0.7988874573554683,6200,TX
RUSK,99,0.9947415241010924,0.9039676801853186,30215,TX
SABINE,99,0.9914351589675963,0.81370104807678,7479,TX
SAN AUGUSTINE,99,0.9822903154001359,0.7981520534652522,5777,TX
SAN JACINTO,99,0.9910240263695261,0.8134052105598636,18032,TX
SAN PATRICIO,99,0.9891404034238864,0.9068977427540965,40189,TX
SAN SABA,99,0.9855123841660302,0.8161181292136739,3554,TX
SCHLEICHER,98,0.9703194574325992,0.46088830828894545,1590,TX
SCURRY,99,0.9855783580446986,0.8078048361971821,8757,TX
SHACKELFORD,99,0.9690647414418847,0.7052828744507923,2187,TX
SHELBY,99,0.9937310462438239,0.8923928352135309,14594,TX
SHERMAN,97,0.9451149907990475,0.5088685613601943,1335,TX
