county,max_age,r_count,r_rate,n_registered,state
RAMSEY,99,0.9997292713626553,0.5819485027237425,327652,MN
RED LAKE,98,0.9920026466132144,0.5278532634618436,2343,MN
REDWOOD,99,0.9978127438501214,0.6506434425302842,8947,MN
RENVILLE,99,0.9973350087978877,0.6421159734318881,8818,MN
RICE,99,0.9943254230839333,0.6105854752699553,39382,MN
ROCK,99,0.996127106574089,0.6518851483160278,5576,MN
ROSEAU,99,0.9967393035704024,0.595187426725634,9184,MN
SCOTT,99,0.9997885055404898,0.6006565659128884,94777,MN
SHERBURNE,99,0.9994426639396302,0.661514183030548,61042,MN
SIBLEY,99,0.9979416368573519,0.748632785489894,9218,MN
ST LOUIS,100,0.9997342779823494,0.5487482685067199,129804,MN
STEARNS,99,0.9988890383948855,0.5879076109021343,93470,MN
STEELE,99,0.9989132746019239,0.8835091622233531,22886,MN
STEVENS,99,0.99580643662713475,0.6937834186921396,5432,MN
SWIFT,99,0.9949391544335009,0.6883280402867417,5587,MN
TODD,99,0.9988856064461079,0.7405246809045413,14291,MN
TRAVERSE,99,0.9948909077044013,0.6197053738673024,2006,MN
WABASHA,99,0.998990966842833,0.7535155265550755,14105,MN
WADENA,99,0.9971131201236184,0.5729556414857115,8286,MN
WASECA,99,0.998142467779835,0.5199208559540499,11076,MN
WASHINGTON,99,0.9997674613371438,0.5883989076708808,178727,MN
WATONWAN,99,0.9964353850862335,0.7288039547285503,5658,MN
WILKIN,98,0.9954834560298967,0.6088503300485693,3744,MN
WINONA,99,0.9981880072379272,0.596388610429733,29624,MN
WRIGHT,99,0.9997825192067807,0.5726311723634773,89322,MN
YELLOW MEDICINE,99,0.9977354119710806,0.800985794313584,5967,MN
