county,max_age,r_count,r_rate,n_registered,state
MONROE,99,0.9909867529127147,0.6682407358365187,7983,KY
MONTGOMERY,99,0.9953164852054891,0.7819212983040309,19360,KY
MORGAN,99,0.9874161405721121,0.6312879932084853,8712,KY
MUHLENBERG,99,0.9932181907874359,0.7938025665348557,21659,KY
NELSON,99,0.997829703225728,0.7054972160294286,33142,KY
NICHOLAS,99,0.9801038003478755,0.7581074149225161,5303,KY
OHIO,99,0.99566923279905,0.7949063421399014,16973,KY
OLDHAM,99,0.9939276687525891,0.7268378079271929,49472,KY
OWEN,98,0.9875404192336376,0.534185687900471,7932,KY
OWSLEY,98,0.9731555939428971,0.23816787494177744,3369,KY
PENDLETON,99,0.9932252991483976,0.7251630939596799,10103,KY
PERRY,99,0.9943164080999838,0.8052814457853334,19267,KY
PIKE,99,0.9961697688469237,0.7992202791130554,44872,KY
POWELL,98,0.9848922682767907,0.7678603422356736,9465,KY
PULASKI,99,0.9972866002903297,0.7949285940074525,46157,KY
ROBERTSON,99,0.9703126211591253,0.3557549456044393,1700,KY
ROCKCASTLE,99,0.9908599865849176,0.7032370071808101,12161,KY
ROWAN,99,0.9909470240300942,0.7245823164121541,15332,KY
RUSSELL,99,0.9945635744358761,0.7839753335579079,13331,KY
SCOTT,99,0.9951192042744718,0.7333582134234589,40746,KY
SHELBY,99,0.997781178343513,0.7627054235118722,32334,KY
SIMPSON,99,0.9931814348228925,0.7966365117691209,13114,KY
SPENCER,99,0.993495664641102,0.6234726678831678,15201,KY
TAYLOR,99,0.9963739240199286,0.7847216924081967,17880,KY
TODD,99,0.990998674202486,0.7366209600930542,8067,KY
TRIGG,99,0.9892353861950529,0.7708427580934467,10918,KY
TRIMBLE,98,0.9890068553261463,0.7244842644022699,6551,KY
UNION,98,0.9926776490275687,0.7659306492355396,9667,KY
WARREN,99,0.9973408821363902,0.7536193324658129,81237,KY
WASHINGTON,99,0.9939495637421877,0.7325338988985889,8756,KY
WAYNE,99,0.995464459388881,0.7876005261554865,14129,KY
WEBSTER,99,0.994646777039234,0.7631189147785995,8934,KY
WHITLEY,99,0.993181859837422,0.806845087578176,26033,KY
WOLFE,99,0.9728884093498791,0.5035098065512821,5401,KY
WOODFORD,99,0.9957302729413788,0.7113736898648856,20501,KY
