county,max_age,r_count,r_rate,n_registered,state
PICKENS,99,0.9965566690359582,0.8015468800176513,23369,GA
PIERCE,99,0.9923325706021056,0.8189780663350514,12552,GA
PIKE,99,0.9945576392825133,0.7719413367639465,13815,GA
POLK,99,0.9964257283083646,0.7811774457438261,24388,GA
PULASKI,99,0.9895473353689485,0.7624786662991224,5743,GA
PUTNAM,99,0.9950882967773669,0.8604191175335035,16077,GA
QUITMAN,99,0.9838904967243038,0.7429636090097684,1513,GA
RABUN,99,0.9952421583938084,0.8260871574924193,12671,GA
RANDOLPH,99,0.9840228128522865,0.800945806386343,4237,GA
RICHMOND,99,0.9920735657332405,0.8755791794393797,133638,GA
ROCKDALE,100,0.9971660409616843,0.8559587530199917,64698,GA
SCHLEY,99,0.9821000541099044,0.5741954331492072,2864,GA
SCREVEN,99,0.9909887459861778,0.6867083768372318,9512,GA
SEMINOLE,99,0.9843072492413347,0.8536126540631137,5678,GA
SPALDING,99,0.9863095114511841,0.9001347301117493,46573,GA
STEPHENS,99,0.9910509267873814,0.743502708313488,17951,GA
STEWART,98,0.9847173437321861,0.7163665409657587,2816,GA
SUMTER,99,0.9884014516994737,0.8776897431965586,17688,GA
TALBOT,98,0.9936769715028363,0.7181436940985467,4543,GA
TALIAFERRO,97,0.9664611487200244,0.4963493463098318,1209,GA
TATTNALL,99,0.9936957338954019,0.7785779766704467,12052,GA
TAYLOR,99,0.9863518758568057,0.6186243895517568,5234,GA
TELFAIR,99,0.9896407415547546,0.774882622077375,6150,GA
TERRELL,98,0.9876469782949628,0.7526793262614917,6508,GA
THOMAS,99,0.9976445209505929,0.8613641989803862,29848,GA
TIFT,99,0.9917777316924486,0.7512215172955745,24435,GA
TOOMBS,99,0.9914634792028175,0.8930654050480529,16157,GA
TOWNS,99,0.9973099759232691,0.7986151966480558,9953,GA
TREUTLEN,99,0.986150940947799,0.7532624034532013,4310,GA
TROUP,99,0.9965503182964802,0.8973436744642274,43417,GA
TURNER,99,0.9792225341964483,0.7841916380830689,5619,GA
TWIGGS,98,0.9932894753195743,0.7272291584002356,6283,GA
UNION,99,0.9985538553590769,0.8290623086265604,19047,GA
UPSON,99,0.9966660886805384,0.8836585510314318,18176,GA
WALKER,99,0.9968453419779902,0.8742092853634204,42448,GA
WALTON,99,0.9976550244049903,0.8197743161887391,70161,GA
WARE,99,0.9913111843328526,0.8382455998777408,20429,GA
WARREN,99,0.985635849800254,0.6210545399042993,3801,GA
WASHINGTON,99,0.9966901114498464,0.7770938817762408,12868,GA
WAYNE,99,0.9953626204458732,0.741574585872655,18092,GA
WEBSTER,99,0.9822560418429026,0.5895999761878642,1683,GA
WHEELER,98,0.9794217108523019,0.6770286159615495,3187,GA
WHITE,99,0.9965947425694422,0.7200168565052065,20502,GA
WHITFIELD,99,0.9972624055351507,0.8669239883224957,54367,GA
WILCOX,99,0.9885313355319738,0.7414715391610875,4607,GA
WILKES,99,0.9927253599831354,0.7407458304247574,6785,GA
WILKINSON,99,0.9905557193251874,0.7075709021345099,6441,GA
WORTH,99,0.99377611429264,0.68262147236738,13725,GA
